INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2529,ACTUAL,126
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2752,ACTUAL,126
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2597,ACTUAL,126
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2641,ACTUAL,126
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3175,ACTUAL,126
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3177,ACTUAL,126
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2852,ACTUAL,126
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3152,ACTUAL,126
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,PGE,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2410,ACTUAL,126
2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,0,2025-01-03,8,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11258,ACTUAL,127
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9170,ACTUAL,127
2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,0,2025-01-03,16,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11139,ACTUAL,127
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10539,ACTUAL,127
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12049,ACTUAL,127
2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,0,2025-01-03,15,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10974,ACTUAL,127
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9705,ACTUAL,127
2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,0,2025-01-03,12,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12026,ACTUAL,127
2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,0,2025-01-03,4,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9065,ACTUAL,127
2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,0,2025-01-03,10,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11937,ACTUAL,127
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12108,ACTUAL,127
2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,0,2025-01-03,2,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9459,ACTUAL,127
2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,0,2025-01-03,9,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11725,ACTUAL,127
2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,0,2025-01-03,20,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11881,ACTUAL,127
2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,0,2025-01-03,17,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11402,ACTUAL,127
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11103,ACTUAL,127
2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,0,2025-01-03,22,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11357,ACTUAL,127
2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,0,2025-01-03,5,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9196,ACTUAL,127
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10297,ACTUAL,127
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9651,ACTUAL,127
2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,0,2025-01-03,21,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11615,ACTUAL,127
2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,0,2025-01-03,18,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12108,ACTUAL,127
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10807,ACTUAL,127
2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,0,2025-01-03,13,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11205,ACTUAL,127
2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,0,2025-01-03,5,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1590,ACTUAL,128
2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,0,2025-01-03,4,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1524,ACTUAL,128
2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,0,2025-01-03,8,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1592,ACTUAL,128
2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,0,2025-01-03,21,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1699,ACTUAL,128
2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,0,2025-01-03,2,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1502,ACTUAL,128
2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,0,2025-01-03,20,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1727,ACTUAL,128
2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,0,2025-01-03,18,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1743,ACTUAL,128
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1714,ACTUAL,128
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1455,ACTUAL,128
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1731,ACTUAL,128
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1352,ACTUAL,128
2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,0,2025-01-03,13,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1408,ACTUAL,128
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1506,ACTUAL,128
2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,0,2025-01-03,9,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1484,ACTUAL,128
2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,0,2025-01-03,17,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1722,ACTUAL,128
2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,0,2025-01-03,22,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1658,ACTUAL,128
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1497,ACTUAL,128
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1595,ACTUAL,128
2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,0,2025-01-03,15,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1541,ACTUAL,128
2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,0,2025-01-03,16,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1606,ACTUAL,128
2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,0,2025-01-03,10,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1407,ACTUAL,128
2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,0,2025-01-03,12,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1365,ACTUAL,128
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1536,ACTUAL,128
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,PNM,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1678,ACTUAL,128
2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,0,2025-01-03,12,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3740,ACTUAL,129
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2881,ACTUAL,129
2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,0,2025-01-03,18,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3843,ACTUAL,129
2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,0,2025-01-03,9,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3636,ACTUAL,129
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3056,ACTUAL,129
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3319,ACTUAL,129
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3683,ACTUAL,129
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3185,ACTUAL,129
2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,0,2025-01-03,17,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3747,ACTUAL,129
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3738,ACTUAL,129
2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,0,2025-01-03,13,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3714,ACTUAL,129
2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,0,2025-01-03,21,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3526,ACTUAL,129
2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,0,2025-01-03,16,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3663,ACTUAL,129
2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,0,2025-01-03,2,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2787,ACTUAL,129
2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,0,2025-01-03,5,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2842,ACTUAL,129
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3758,ACTUAL,129
2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,0,2025-01-03,4,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2745,ACTUAL,129
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2997,ACTUAL,129
2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,0,2025-01-03,20,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3646,ACTUAL,129
2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,0,2025-01-03,10,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3698,ACTUAL,129
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2733,ACTUAL,129
2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,0,2025-01-03,15,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3661,ACTUAL,129
2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,0,2025-01-03,8,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3526,ACTUAL,129
2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,0,2025-01-03,22,0,ACTUAL,PSEI,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3378,ACTUAL,129
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10784,ACTUAL,130
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10223,ACTUAL,130
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11978,ACTUAL,130
2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,0,2025-01-03,12,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12925,ACTUAL,130
2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,0,2025-01-03,9,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10918,ACTUAL,130
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9956,ACTUAL,130
2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,0,2025-01-03,18,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11523,ACTUAL,130
2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,0,2025-01-03,5,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9794,ACTUAL,130
2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,0,2025-01-03,8,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10680,ACTUAL,130
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10400,ACTUAL,130
2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,0,2025-01-03,22,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11209,ACTUAL,130
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11460,ACTUAL,130
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12661,ACTUAL,130
2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,0,2025-01-03,16,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11082,ACTUAL,130
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10474,ACTUAL,130
2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,0,2025-01-03,13,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,13002,ACTUAL,130
2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,0,2025-01-03,15,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,12430,ACTUAL,130
2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,0,2025-01-03,17,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10937,ACTUAL,130
2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,0,2025-01-03,10,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11697,ACTUAL,130
2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,0,2025-01-03,21,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11296,ACTUAL,130
2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,0,2025-01-03,20,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,11580,ACTUAL,130
2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,0,2025-01-03,4,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10049,ACTUAL,130
2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,0,2025-01-03,2,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10591,ACTUAL,130
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10637,ACTUAL,130
2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,0,2025-01-03,12,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1419,ACTUAL,131
2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,0,2025-01-03,4,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1008,ACTUAL,131
2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,0,2025-01-03,7,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1236,ACTUAL,131
2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,0,2025-01-03,11,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1422,ACTUAL,131
2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,0,2025-01-03,19,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1376,ACTUAL,131
2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,0,2025-01-03,18,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1426,ACTUAL,131
2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,0,2025-01-03,17,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1412,ACTUAL,131
2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,0,2025-01-03,20,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1327,ACTUAL,131
2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,0,2025-01-03,24,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1114,ACTUAL,131
2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,0,2025-01-03,2,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1030,ACTUAL,131
2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,0,2025-01-03,16,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1391,ACTUAL,131
2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,0,2025-01-03,21,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1282,ACTUAL,131
2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,0,2025-01-03,10,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1408,ACTUAL,131
2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,0,2025-01-03,13,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1411,ACTUAL,131
2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,0,2025-01-03,8,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1323,ACTUAL,131
2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,0,2025-01-03,14,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1404,ACTUAL,131
2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,0,2025-01-03,15,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1393,ACTUAL,131
2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,0,2025-01-03,23,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1174,ACTUAL,131
2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,0,2025-01-03,22,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1232,ACTUAL,131
2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,0,2025-01-03,1,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1067,ACTUAL,131
2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,0,2025-01-03,6,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1125,ACTUAL,131
2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,0,2025-01-03,5,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1039,ACTUAL,131
2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,0,2025-01-03,3,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1010,ACTUAL,131
2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,0,2025-01-03,9,0,ACTUAL,SCL,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,1374,ACTUAL,131
