OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-22.79738,ACTUAL,15
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6974.07776,ACTUAL,15
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.92085,ACTUAL,15
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.47423,ACTUAL,15
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.15419,ACTUAL,15
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,41.35203,ACTUAL,16
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,63.56422,ACTUAL,16
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,100.12892,ACTUAL,16
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,127.13158,ACTUAL,16
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,198.15312,ACTUAL,16
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,267.03836,ACTUAL,16
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,231.08322,ACTUAL,16
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,132.66564,ACTUAL,16
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,99.58515,ACTUAL,16
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,96.40113,ACTUAL,16
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,45.83453,ACTUAL,16
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,34.39485,ACTUAL,16
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,38.02566,ACTUAL,16
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,61.68707,ACTUAL,16
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,60.4379,ACTUAL,16
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,95.90694,ACTUAL,16
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,21.95036,ACTUAL,16
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-13.56559,ACTUAL,16
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,12.31193,ACTUAL,16
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,55.35039,ACTUAL,16
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,60.16578,ACTUAL,16
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,95.47938,ACTUAL,16
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,49.58822,ACTUAL,16
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,138.91525,ACTUAL,16
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.91376,ACTUAL,17
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.84274,ACTUAL,17
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.83937,ACTUAL,17
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.91412,ACTUAL,17
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.95575,ACTUAL,17
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.90691,ACTUAL,17
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1134.66779,ACTUAL,17
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1883.64542,ACTUAL,17
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1989.77948,ACTUAL,17
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1965.6722,ACTUAL,17
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1965.63497,ACTUAL,17
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2009.50138,ACTUAL,17
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1823.37562,ACTUAL,17
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1258.17911,ACTUAL,17
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,233.69511,ACTUAL,17
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.99101,ACTUAL,17
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.91981,ACTUAL,17
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.92749,ACTUAL,17
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.83978,ACTUAL,17
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.99673,ACTUAL,17
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.92169,ACTUAL,17
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-7.8984,ACTUAL,17
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-8.08272,ACTUAL,17
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,150.47741,ACTUAL,17
2025-01-02,19,0,2025-01-03T02:00:00-00:00,2025-01-03T03:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,3.30628,ACTUAL,18
2025-01-02,8,0,2025-01-02T15:00:00-00:00,2025-01-02T16:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,4.18221,ACTUAL,18
2025-01-02,21,0,2025-01-03T04:00:00-00:00,2025-01-03T05:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,3.75823,ACTUAL,18
2025-01-02,22,0,2025-01-03T05:00:00-00:00,2025-01-03T06:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.48706,ACTUAL,18
2025-01-02,23,0,2025-01-03T06:00:00-00:00,2025-01-03T07:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,14.69234,ACTUAL,18
2025-01-02,24,0,2025-01-03T07:00:00-00:00,2025-01-03T08:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,20.93299,ACTUAL,18
2025-01-02,9,0,2025-01-02T16:00:00-00:00,2025-01-02T17:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,16.88588,ACTUAL,18
2025-01-02,10,0,2025-01-02T17:00:00-00:00,2025-01-02T18:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,25.57214,ACTUAL,18
2025-01-02,11,0,2025-01-02T18:00:00-00:00,2025-01-02T19:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,10.42741,ACTUAL,18
2025-01-02,12,0,2025-01-02T19:00:00-00:00,2025-01-02T20:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,5.09038,ACTUAL,18
2025-01-02,13,0,2025-01-02T20:00:00-00:00,2025-01-02T21:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,11.43093,ACTUAL,18
2025-01-02,14,0,2025-01-02T21:00:00-00:00,2025-01-02T22:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.58195,ACTUAL,18
2025-01-02,15,0,2025-01-02T22:00:00-00:00,2025-01-02T23:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,9.47435,ACTUAL,18
2025-01-02,16,0,2025-01-02T23:00:00-00:00,2025-01-03T00:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,13.28307,ACTUAL,18
2025-01-02,17,0,2025-01-03T00:00:00-00:00,2025-01-03T01:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,7.03178,ACTUAL,18
2025-01-02,18,0,2025-01-03T01:00:00-00:00,2025-01-03T02:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,4.42714,ACTUAL,18
2025-01-02,1,0,2025-01-02T08:00:00-00:00,2025-01-02T09:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1.32733,ACTUAL,18
2025-01-02,2,0,2025-01-02T09:00:00-00:00,2025-01-02T10:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.23626,ACTUAL,18
2025-01-02,3,0,2025-01-02T10:00:00-00:00,2025-01-02T11:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.48564,ACTUAL,18
2025-01-02,4,0,2025-01-02T11:00:00-00:00,2025-01-02T12:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.48189,ACTUAL,18
2025-01-02,5,0,2025-01-02T12:00:00-00:00,2025-01-02T13:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.4669,ACTUAL,18
2025-01-02,6,0,2025-01-02T13:00:00-00:00,2025-01-02T14:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.45718,ACTUAL,18
2025-01-02,7,0,2025-01-02T14:00:00-00:00,2025-01-02T15:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,-0.33917,ACTUAL,18
2025-01-02,20,0,2025-01-03T03:00:00-00:00,2025-01-03T04:00:00-00:00,ZP26,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1.80397,ACTUAL,18
2025-01-03,8,0,2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2.98656,ACTUAL,19
2025-01-03,5,0,2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.97654,ACTUAL,19
2025-01-03,7,0,2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.93314,ACTUAL,19
2025-01-03,11,0,2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,357.72803,ACTUAL,19
2025-01-03,24,0,2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.12217,ACTUAL,19
2025-01-03,16,0,2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,204.2133,ACTUAL,19
2025-01-03,23,0,2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.13463,ACTUAL,19
2025-01-03,6,0,2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.84035,ACTUAL,19
2025-01-03,22,0,2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.30342,ACTUAL,19
2025-01-03,15,0,2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,350.35954,ACTUAL,19
2025-01-03,21,0,2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.29927,ACTUAL,19
2025-01-03,10,0,2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,214.36013,ACTUAL,19
2025-01-03,20,0,2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.43179,ACTUAL,19
2025-01-03,14,0,2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,557.15938,ACTUAL,19
2025-01-03,19,0,2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.56328,ACTUAL,19
2025-01-03,4,0,2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.02607,ACTUAL,19
2025-01-03,18,0,2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-6.33884,ACTUAL,19
2025-01-03,13,0,2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,838.04205,ACTUAL,19
2025-01-03,17,0,2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,36.45717,ACTUAL,19
2025-01-03,9,0,2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,98.30071,ACTUAL,19
2025-01-03,3,0,2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.99766,ACTUAL,19
2025-01-03,12,0,2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,713.59508,ACTUAL,19
2025-01-03,2,0,2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.96654,ACTUAL,19
2025-01-03,1,0,2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.86658,ACTUAL,19
2025-01-03,7,0,2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,204.01004,ACTUAL,20
2025-01-03,24,0,2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,359.93044,ACTUAL,20
2025-01-03,23,0,2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,182.08709,ACTUAL,20
2025-01-03,22,0,2025-01-04T05:00:00-00:00,2025-01-04T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,183.22296,ACTUAL,20
2025-01-03,21,0,2025-01-04T04:00:00-00:00,2025-01-04T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,171.51056,ACTUAL,20
2025-01-03,20,0,2025-01-04T03:00:00-00:00,2025-01-04T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,219.72969,ACTUAL,20
2025-01-03,19,0,2025-01-04T02:00:00-00:00,2025-01-04T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,332.08219,ACTUAL,20
2025-01-03,18,0,2025-01-04T01:00:00-00:00,2025-01-04T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,611.01896,ACTUAL,20
2025-01-03,17,0,2025-01-04T00:00:00-00:00,2025-01-04T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,585.18242,ACTUAL,20
2025-01-03,3,0,2025-01-03T10:00:00-00:00,2025-01-03T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,93.96478,ACTUAL,20
2025-01-03,2,0,2025-01-03T09:00:00-00:00,2025-01-03T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,95.70155,ACTUAL,20
2025-01-03,1,0,2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,102.69404,ACTUAL,20
2025-01-03,16,0,2025-01-03T23:00:00-00:00,2025-01-04T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,651.17199,ACTUAL,20
2025-01-03,15,0,2025-01-03T22:00:00-00:00,2025-01-03T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,646.54718,ACTUAL,20
2025-01-03,14,0,2025-01-03T21:00:00-00:00,2025-01-03T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,709.89751,ACTUAL,20
2025-01-03,13,0,2025-01-03T20:00:00-00:00,2025-01-03T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,408.89661,ACTUAL,20
2025-01-03,12,0,2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,319.80857,ACTUAL,20
2025-01-03,11,0,2025-01-03T18:00:00-00:00,2025-01-03T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,286.18888,ACTUAL,20
2025-01-03,10,0,2025-01-03T17:00:00-00:00,2025-01-03T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,374.50047,ACTUAL,20
2025-01-03,9,0,2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,312.64352,ACTUAL,20
2025-01-03,6,0,2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,162.97976,ACTUAL,20
2025-01-03,5,0,2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,138.50007,ACTUAL,20
2025-01-03,8,0,2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,236.30022,ACTUAL,20
2025-01-03,4,0,2025-01-03T11:00:00-00:00,2025-01-03T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,125.15855,ACTUAL,20
2025-01-03,8,0,2025-01-03T15:00:00-00:00,2025-01-03T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1150.35014,ACTUAL,21
2025-01-03,5,0,2025-01-03T12:00:00-00:00,2025-01-03T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.90143,ACTUAL,21
2025-01-03,7,0,2025-01-03T14:00:00-00:00,2025-01-03T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-27.63741,ACTUAL,21
2025-01-03,12,0,2025-01-03T19:00:00-00:00,2025-01-03T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6870.36151,ACTUAL,21
2025-01-03,6,0,2025-01-03T13:00:00-00:00,2025-01-03T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-37.60859,ACTUAL,21
2025-01-03,1,0,2025-01-03T08:00:00-00:00,2025-01-03T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-40.48494,ACTUAL,21
2025-01-03,24,0,2025-01-04T07:00:00-00:00,2025-01-04T08:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-31.2934,ACTUAL,21
2025-01-03,9,0,2025-01-03T16:00:00-00:00,2025-01-03T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4073.52491,ACTUAL,21
2025-01-03,23,0,2025-01-04T06:00:00-00:00,2025-01-04T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-30.79994,ACTUAL,21
